#{"t_start": 1774617788.4858, "env_id": "None"}
r,l,t
0.26044634,75,270.528459
0.28100738,75,270.539988
0.32266772,75,270.544444
0.28016204,75,270.546913
0.30267647,75,270.555769
0.31798315,75,270.561644
0.28414294,75,270.570848
0.33014175,75,271.312166
0.32748297,75,271.320459
0.29190436,75,271.332593
0.3027524,75,271.336547
0.29139462,75,271.33908
0.26782864,75,271.347128
0.29725003,75,271.353044
0.33083937,75,271.362198
0.2823615,75,271.375482
0.3202724,75,271.383353
0.31044114,75,271.395391
0.32168528,75,271.399484
0.3199816,75,271.402023
0.2980482,75,271.410406
0.33577672,75,271.415957
0.30563027,75,271.424947
0.316886,75,271.437932
0.29529804,75,271.445521
0.3016633,75,271.457038
0.30873594,75,271.461331
0.34065425,75,271.463753
0.30760905,75,271.472085
0.32120034,75,271.47792
0.28667116,70,271.482816
0.2828985,75,271.500399
0.34329626,75,271.507934
0.29870233,75,271.519738
0.32197207,75,271.523706
0.34271914,75,271.526313
0.30590838,75,271.53446
0.32736742,75,271.54017
0.32662603,75,271.545127
0.30145943,75,271.562365
0.3555526,75,271.5698
0.2636999,75,271.581437
0.3310997,75,271.585636
0.2984294,75,271.58807
0.29832926,75,271.5964
0.2987618,75,271.602286
0.29412133,75,271.607553
0.34661147,75,271.624857
0.29936662,75,271.632272
0.3079609,75,271.643949
0.2855375,75,271.648372
0.32104194,75,271.650965
0.27880055,75,271.659245
0.2997777,75,271.665289
0.32370117,75,271.67024
0.29537046,75,271.687505
0.32806897,75,271.695
0.31275776,75,271.706255
0.31743196,75,271.71045
0.33215496,75,271.71316
0.27317864,75,271.721807
0.33280098,75,271.727965
0.29382354,75,271.733281
0.29973918,75,271.751025
0.31654742,75,271.758876
0.31003195,75,271.770164
0.29972205,75,271.774288
0.30148804,75,271.776886
0.31732407,75,271.785337
0.3424453,75,271.791331
0.30733722,75,271.796541
0.29453984,75,271.813912
0.30834875,75,271.821299
0.29970363,75,271.833131
0.28042352,75,271.837277
0.28428435,75,271.839792
0.28509328,75,271.848182
0.3225202,75,271.853984
0.2913918,75,271.859033
0.31459042,75,271.876373
0.29891604,75,271.883758
0.24910414,75,271.895635
0.3070992,75,271.899821
0.2732985,75,271.902339
0.32053462,75,271.910562
0.34186906,75,271.916524
0.3216795,75,271.921627
0.2956832,75,271.939785
0.28420424,75,271.947924
0.32275632,75,271.960284
0.3123483,75,271.964215
0.3253555,75,271.966761
0.28770417,75,271.975432
0.27809244,75,271.98191
0.29000694,75,271.987011
0.31814912,75,272.004754
0.3411095,75,272.012525
0.3265322,75,272.024289
0.3024253,75,272.02893
0.28527474,75,272.031618
0.2860221,75,272.040207
0.34523323,75,272.046498
0.3013025,75,272.051929
0.32295159,75,272.06956
0.3076397,75,272.077296
0.31610736,75,272.0887
0.3147925,75,272.09282
0.32369977,75,272.095359
0.29927492,75,272.103742
0.31762356,75,272.109375
0.31713203,75,272.114301
0.267352,75,272.132314
0.30770195,75,272.140042
0.28603128,75,272.151271
0.3244784,75,272.155553
0.32213488,75,272.158176
0.25856876,75,272.166543
0.31420147,75,272.172239
0.31442535,75,272.177278
0.30596852,75,272.195285
0.3154229,75,272.20262
0.3242552,75,272.21429
0.29423568,75,272.218455
0.2959112,75,272.220918
0.32949325,75,272.229457
0.32164297,75,272.235457
0.33215863,75,272.240397
0.26507053,75,272.258343
0.30206427,75,272.266047
0.30820173,75,272.278014
0.3016862,75,272.282164
0.27161616,75,272.284694
0.30706796,75,272.293343
0.28155684,75,272.299178
0.33413765,75,272.304016
0.29858756,75,272.321443
0.32310492,75,272.328767
0.28006813,75,272.340732
0.30937362,75,272.344852
0.2859518,75,272.347179
0.35042304,75,272.355382
0.30050617,75,272.361495
0.2831368,75,272.36649
0.258611,75,272.383902
0.31800342,75,272.391455
0.29416242,75,272.402762
0.31309092,75,272.407123
0.30431286,75,272.409697
0.33893606,75,272.418138
0.31136715,75,272.424249
0.3009545,75,272.429262
0.2517787,75,272.446595
0.30986476,75,272.454113
0.31017894,75,272.465643
0.2911068,75,272.469589
0.30970293,75,272.472039
0.32522509,75,272.480168
0.3293041,75,272.486086
0.3175799,75,272.49127
0.3264444,75,272.508696
0.31921625,75,272.51656
0.2888775,75,272.528473
0.29447332,75,272.532607
0.3168537,75,272.53523
0.3369879,75,272.543656
0.2699407,75,272.54933
0.29907563,75,272.554456
0.29312077,75,272.572234
0.2713193,75,272.579875
0.29659766,75,272.591541
0.28719684,75,272.595685
0.33395544,75,272.598087
0.32501122,75,272.606515
0.3189773,75,272.612085
0.30811322,75,272.617174
0.30612624,75,272.634707
0.3124383,75,272.641726
0.30432624,75,272.653612
0.33841556,75,272.657861
0.3068237,75,272.660514
0.30445337,75,272.66869
0.2748206,72,272.671912
0.31333533,75,272.679349
0.27454397,75,272.696863
0.29916131,75,272.704548
0.32571718,75,272.716943
0.270223,71,272.717848
0.31463993,75,272.72326
0.32641235,75,272.731839
0.27674925,75,272.735361
0.3026704,75,272.743126
0.3012563,75,272.760564
0.2622057,75,272.767725
0.27590623,75,272.779377
0.2838498,75,272.780284
0.32327285,75,272.786028
0.31615317,75,272.798099
0.34104177,75,272.801618
0.31405842,75,272.809659
0.29988256,75,272.828088
0.29839313,75,272.836044
0.3152756,75,272.848238
0.27706608,75,272.849127
0.30817953,75,272.854885
0.31933382,75,272.863112
0.2971425,75,272.866665
0.32984933,75,272.874308
0.32083285,75,272.892117
0.29319584,75,272.899991
0.3162014,75,272.911295
0.30404684,75,272.91221
0.27869442,75,272.918261
0.31696063,75,272.926671
0.30047888,75,272.929865
0.31557474,75,272.937402
0.31732163,75,272.954749
0.29359686,75,272.962182
0.33152243,75,272.974385
0.29063186,75,272.975299
0.29817,75,272.981464
0.334622,75,272.99023
0.29627073,75,272.993805
0.26018736,75,273.001578
0.33590814,75,273.018997
0.26785585,75,273.026429
0.30383387,75,273.763781
0.27020243,75,273.764729
0.34263748,75,273.770518
0.30442107,75,273.778895
0.3090353,75,273.782374
0.30214268,75,273.789763
0.32812905,75,273.807009
0.3189039,75,273.814544
0.3435156,75,273.825795
0.31004834,75,273.826671
0.32596767,75,273.83238
0.28755805,75,273.84063
0.16824195,75,273.843886
0.28166527,75,273.851731
0.3379914,75,273.869148
0.32676953,75,273.876804
0.26346216,75,273.888492
0.31724104,75,273.889424
0.3323074,75,273.895422
0.30054528,75,273.903442
0.2884519,75,273.906855
0.30760768,75,273.914405
0.32771596,75,273.931918
0.30962408,75,273.9394
0.2687792,75,273.950681
0.30498883,75,273.95154
0.33891025,75,273.957698
0.337603,75,273.966118
0.34115094,75,273.969632
0.3315614,75,273.977135
0.29502144,75,273.995275
0.288612,75,274.002764
0.34444815,75,274.014735
0.31866086,75,274.015573
0.30424806,75,274.021803
0.279043,75,274.030495
0.24756503,75,274.033937
0.3116343,75,274.041343
0.31606892,75,274.058663
0.30434152,75,274.065982
0.30774525,75,274.077424
0.26457068,75,274.078214
0.31173164,75,274.083883
0.33286086,75,274.092406
0.3119222,75,274.095785
0.2957665,75,274.103231
0.2511127,66,274.120943
0.2874908,75,274.120976
0.3373289,75,274.139925
0.33465466,75,274.140834
0.3248779,75,274.146556
0.310516,75,274.154752
0.30867788,75,274.158234
0.3027228,75,274.165683
0.27420226,75,274.183171
0.34790984,75,274.183197
0.32447922,75,274.202386
0.3268907,75,274.203235
0.3220148,75,274.20927
0.27553076,75,274.217687
0.2611989,72,274.218645
0.30427337,75,274.228895
0.290688,75,274.246924
0.30752456,75,274.24696
0.299592,75,274.267806
0.27806753,75,274.268604
0.2842938,75,274.274536
0.3417259,75,274.282373
0.3555999,75,274.283198
0.26022372,75,274.293504
0.28456855,75,274.310775
0.2882526,75,274.310807
0.3164582,75,274.330129
0.3179919,75,274.331043
0.31909686,75,274.336822
0.2497047,75,274.345419
0.3221213,75,274.346254
0.31929758,75,274.356397
0.33789474,75,274.3744
0.3394538,75,274.374435
0.2692514,75,274.394639
0.2887341,75,274.395579
0.344797,75,274.40152
0.31194615,75,274.410468
0.30914447,75,274.411331
0.33614185,75,274.421591
0.32233834,75,274.43969
0.32664427,75,274.439729
0.24846926,75,274.458878
0.29752257,75,274.459865
0.32988754,75,274.465997
0.3130046,75,274.474421
0.27445322,75,274.475403
0.30520308,75,274.485176
0.29991052,75,274.502883
0.34793317,75,274.502916
0.30285192,75,274.523117
0.32799283,75,274.523937
0.36122766,75,274.529679
0.28842118,75,274.537926
0.35025388,75,274.538883
0.30121183,75,274.549066
0.29052323,75,274.566833
0.30123112,75,274.566865
0.2669324,75,274.585812
0.28698692,75,274.586723
0.31685558,75,274.592582
0.3326067,75,274.600504
0.35869828,75,274.601289
0.31552467,75,274.611136
0.3023016,75,274.628365
0.32033727,75,274.628392
0.34123656,75,274.64734
0.29320717,75,274.648199
0.32427913,75,274.654119
0.29062337,75,274.662368
0.3094662,75,274.66328
0.3505898,75,274.672815
0.31346878,75,274.690382
0.31533927,75,274.690411
0.3319725,75,274.709161
0.27959108,75,274.709971
0.3342451,75,274.715969
0.3210598,75,274.724366
0.31652534,75,274.725284
0.33749768,75,274.735539
0.30885658,75,274.753645
0.3465668,75,274.753677
0.28173336,75,274.773051
0.28421643,75,274.773966
0.31399474,75,274.77995
0.2948927,75,274.788534
0.32890555,75,274.789458
0.28908235,75,274.799493
0.31615877,75,274.816687
0.2813624,75,274.816717
0.29099038,75,274.835358
0.31680778,75,274.836169
0.29358292,75,274.842141
0.28737983,75,274.850575
0.2790273,75,274.851432
0.31925595,75,274.861485
0.31952876,75,274.879067
0.30169314,75,274.8791
0.32431692,75,274.898574
0.31676406,75,274.899403
0.3106865,75,274.904925
0.29106572,75,274.913718
0.28001764,75,274.914801
0.28183526,75,274.924797
0.31822848,75,274.942395
0.33830237,75,274.942429
0.32092336,75,274.96131
0.2744508,75,274.962154
0.30173692,75,274.967856
0.3172801,75,274.976276
0.30329627,75,274.977196
0.29715744,75,274.98724
0.3279545,75,275.004622
0.30237764,75,275.004653
0.2792855,75,275.02291
0.2973646,75,275.023883
0.32515228,75,275.029577
0.28990185,75,275.037654
0.28375307,75,275.038477
0.3157113,75,275.048584
0.26392576,75,275.066031
0.32040632,75,275.066062
0.27627048,75,275.08475
0.3225551,75,275.085639
0.27957425,75,275.091382
0.29540953,75,275.099445
0.33712453,75,275.100221
0.33143133,75,275.110145
0.29864776,75,275.12791
0.34663165,75,275.127946
0.3352702,75,275.14685
0.32400954,75,275.147693
0.29325297,75,275.153744
0.25987363,75,275.162292
0.31291687,75,275.163196
0.30906639,75,275.172961
0.3343408,75,275.190467
0.27408653,75,275.190497
0.31399322,75,275.210165
0.32860863,75,275.211057
0.3002292,75,275.21686
0.30900323,75,275.225216
0.32461017,75,275.226229
0.31827542,75,275.236201
0.3301542,75,275.254166
0.31766215,75,275.254197
0.32123655,75,275.273306
0.28515047,75,275.27424
0.24283971,75,275.280198
0.30425912,75,275.288565
0.29889348,75,275.289388
0.3033408,75,275.299424
0.31724688,75,275.31662
0.30456272,75,275.31665
0.29448956,75,275.336024
0.3105479,75,275.336855
0.3353337,75,275.342811
0.34309456,75,275.351223
0.294347,75,275.352212
0.34051934,75,275.362182
0.35020193,75,275.379845
0.3210644,75,275.379878
0.29164383,75,275.399815
0.337752,75,275.400693
0.32404992,75,275.406977
0.31279358,75,275.414766
0.31104973,75,275.415642
0.26012784,75,275.426545
0.33079118,75,275.443993
0.3223511,75,275.444032
0.32478467,75,275.463681
0.3136452,75,275.464561
0.31474507,75,275.470304
0.29477787,75,276.208407
0.32379892,75,276.209445
0.299793,75,276.2197
0.29068914,75,276.238046
0.3194666,75,276.238085
0.32842657,75,276.257747
0.2785487,75,276.258662
0.29859698,75,276.264778
0.32473007,75,276.27366
0.29854608,75,276.274729
0.33160728,75,276.285013
0.2821349,75,276.302601
0.33908108,75,276.302634
0.28446394,75,276.321695
0.32022095,75,276.322593
0.32984668,75,276.328956
0.26729953,75,276.33748
0.32140705,75,276.338424
0.36112195,75,276.348508
0.29498166,75,276.365497
0.29955512,75,276.365529
0.32206333,75,276.384921
0.2980687,75,276.385838
0.33998066,75,276.39167
0.31863627,75,276.400141
0.2921473,75,276.401057
0.25848857,75,276.41114
0.3398201,75,276.428692
0.31818086,75,276.428729
0.29476172,75,276.448261
0.32722634,75,276.449209
0.33031765,75,276.455151
0.34034833,75,276.463754
0.34478664,75,276.464679
0.32330889,75,276.474706
0.321824,75,276.492419
0.34244895,75,276.492451
0.2900371,75,276.511309
0.33041424,75,276.512288
0.29705036,75,276.518325
0.32158154,75,276.526495
0.29055944,75,276.527354
0.2662804,75,276.537428
0.31822243,75,276.554962
0.3188043,75,276.554992
0.34464127,75,276.574512
0.3261469,75,276.575373
0.32977343,75,276.581793
0.33873978,75,276.590155
0.30831283,75,276.591056
0.33163604,75,276.601342
0.2691163,75,276.619912
0.31896627,75,276.619948
0.35731053,75,276.639291
0.25383908,75,276.640201
0.32617262,75,276.646651
0.33586502,75,276.65528
0.27948555,75,276.656227
0.351993,75,276.666287
0.33408928,75,276.683377
0.29021728,75,276.683405
0.33453766,75,276.702597
0.30554506,75,276.703409
0.28362888,75,276.709342
0.30235565,75,276.717741
0.3468268,75,276.718747
0.31596252,75,276.729101
0.31764093,75,276.746386
0.34849745,75,276.746418
0.33267063,75,276.766155
0.29547054,75,276.76705
0.30686256,75,276.772789
0.33746797,75,276.781393
0.3218125,75,276.782352
0.33135355,75,276.792271
0.34522608,75,276.809802
0.28232092,75,276.809841
0.29062498,75,276.830584
0.3052601,75,276.831482
0.3176147,75,276.83748
0.3295277,75,276.846318
0.31887078,75,276.847256
0.34077525,75,276.858025
0.3097971,75,276.876029
0.3014555,75,276.876066
0.31518027,75,276.896042
0.31975967,75,276.896938
0.31409538,75,276.903191
0.32753593,75,276.911915
0.32518503,75,276.913149
0.2901212,75,276.923426
0.3210464,75,276.941722
0.25186944,75,276.941761
0.3042617,75,276.960679
0.2962832,75,276.961549
0.29480135,75,276.967257
0.34093866,75,276.975586
0.28570208,75,276.976505
0.3089594,75,276.986948
0.27169588,75,277.004466
0.28312224,75,277.004497
0.30134493,75,277.023831
0.28119415,75,277.024686
0.26804954,75,277.030322
0.33220118,75,277.038685
0.3345298,75,277.039671
0.33190426,75,277.049768
0.2858028,75,277.067665
0.3170282,75,277.067692
0.31310847,75,277.086706
0.30690908,75,277.087648
0.32248503,75,277.093854
0.32359424,75,277.102009
0.32110614,75,277.102909
0.3358336,75,277.113222
0.31972903,75,277.131633
0.26011503,75,277.131668
0.3270721,75,277.150897
0.3072998,75,277.151756
0.31131637,75,277.157768
0.26982492,75,277.166016
0.28233662,75,277.166889
0.33238655,75,277.176896
0.34697905,75,277.194536
0.31614205,75,277.19457
0.31589034,75,277.213713
0.32699534,75,277.214633
0.3417612,75,277.22044
0.3262272,75,277.228734
0.3241146,75,277.22953
0.31922835,75,277.239651
0.3331737,75,277.257083
0.3097755,75,277.257111
0.30721575,75,277.276333
0.2917084,75,277.277168
0.2833486,75,277.282991
0.2882853,75,277.291596
0.334424,75,277.292519
0.32335666,75,277.302473
0.30263716,75,277.320571
0.33239052,75,277.320607
0.33578277,75,277.339783
0.31681943,75,277.340777
0.3355905,75,277.346461
0.2936973,75,277.354676
0.3025832,75,277.355571
0.27111942,75,277.365536
0.2954408,75,277.383528
0.29215333,75,277.383562
0.3112577,75,277.403186
0.3156888,75,277.404114
0.32583714,75,277.409875
0.31484172,75,277.418222
0.29044062,75,277.419238
0.3443116,75,277.429571
0.3018377,75,277.447447
0.32394597,75,277.447481
0.29195786,75,277.46641
0.29800004,75,277.467291
0.33258918,75,277.47333
0.29349774,75,277.481713
0.3403608,75,277.482597
0.31719294,75,277.492932
0.33313912,75,277.510461
0.28508526,75,277.510494
0.33833736,75,277.529779
0.2953805,75,277.530681
0.3445525,75,277.536444
0.30617794,75,277.545171
0.31336385,75,277.546026
0.31649742,75,277.556323
0.29428953,75,277.573839
0.274225,75,277.573872
0.25460213,75,277.592922
0.3234718,75,277.593781
0.3315705,75,277.599471
0.27687898,75,277.607996
0.31282577,75,277.608888
0.33462748,75,277.618627
0.31381598,75,277.636587
0.30838367,75,277.63662
0.3213075,75,277.656656
0.31096926,75,277.657636
0.31065625,75,277.663772
0.3323909,75,277.672151
0.31042528,75,277.673071
0.26803732,75,277.682808
0.32712495,75,277.700747
0.29840416,75,277.70078
0.31462187,75,277.719753
0.3227088,75,277.720564
0.2780228,75,277.726544
0.33075926,75,277.734684
0.2690018,75,277.735627
0.3171142,75,277.745626
0.30177182,75,277.763266
0.33650133,75,277.763297
0.31929967,75,277.783306
0.26128805,75,277.784161
0.259862,75,277.789832
0.29520366,75,277.798694
0.2874623,75,277.799501
0.33912596,75,277.809716
0.34210125,75,277.827024
0.34109765,75,277.827055
0.33149225,75,277.846184
0.31051287,75,277.847185
0.3055716,75,277.853189
0.31190953,75,277.861595
0.2958419,75,277.862532
0.3238088,75,277.872487
0.3228815,75,277.8897
0.2827889,75,277.889732
0.359933,75,277.908924
0.33431298,75,277.909782
0.29823264,75,277.916306
0.32708496,75,277.92461
0.3100687,75,277.925395
0.30631483,75,277.935465
0.3360106,75,278.688194
0.3460819,75,278.688294
0.321102,75,278.707318
0.2989997,75,278.708197
0.30972987,75,278.714261
0.34874094,75,278.72298
0.32430708,75,278.723887
0.3276914,75,278.734448
0.27660647,75,278.75207
0.31991482,75,278.752106
0.30899847,75,278.771312
0.303617,75,278.772156
0.27482918,75,278.777987
0.31236395,75,278.787086
0.34113815,75,278.787904
0.3326531,75,278.79772
0.29727107,75,278.815181
0.31303012,75,278.81521
0.2906959,75,278.834506
0.30089056,75,278.835358
0.31567037,75,278.840838
0.28483495,75,278.84929
0.34331322,75,278.850141
