#{"t_start": 1766580948.9824572, "env_id": "None"}
r,l,t
24.210814,1201,208.36898
32.612713,1201,208.429322
24.36772,1201,208.816269
27.902346,1201,208.85198
28.738836,1201,208.989932
38.358864,1201,209.158625
24.349642,1201,209.677647
17.614458,1201,209.702964
46.930367,1201,209.875421
31.102747,1201,209.945159
34.67135,1201,211.500195
35.064472,1201,211.537106
24.657406,1201,211.696403
28.843493,1201,211.879755
24.109306,1135,212.275098
25.572372,1201,212.334671
47.995228,1201,212.509056
18.465996,1201,212.574299
30.916298,1201,213.010433
30.728464,1201,213.060159
31.883858,1201,213.218806
34.39338,1201,213.403682
37.395725,1201,213.779107
35.897125,1201,213.84163
24.33209,1201,215.164329
37.832508,1201,215.231247
20.449406,1201,215.687403
15.997805,1173,215.693212
21.680208,1201,215.874274
24.353037,1201,216.046388
28.018133,1201,216.429727
43.17323,1201,216.488589
33.565075,1201,216.652853
41.24141,1201,216.715257
33.21012,1201,217.11471
36.664062,1201,217.119337
22.897251,1201,217.288327
28.217691,1201,217.466427
49.316467,1201,219.063987
39.390007,1201,219.126351
36.599297,1201,219.302493
31.123423,1201,219.370389
26.120533,1201,219.83538
45.06728,1201,219.840353
22.120016,1201,220.041518
34.750103,1201,220.209162
44.309006,1201,220.598837
42.615856,1201,220.651677
33.2021,1201,220.851037
25.94184,1201,220.922424
35.06882,1201,221.377106
35.039932,1201,221.38262
31.107134,1201,222.716952
31.951736,1201,222.903989
30.992214,1201,223.315366
39.17455,1201,223.375766
33.960976,1201,223.582284
18.789469,1201,223.652533
38.107147,1201,224.09162
43.702618,1201,224.096364
48.469265,1201,224.267764
30.639969,1201,224.433501
45.009434,1201,224.840595
30.991827,1201,224.895958
27.389406,1201,225.052955
30.91353,1201,225.112054
33.342674,1201,226.599887
36.18989,1201,226.604052
30.592634,1201,226.773242
31.53074,1201,226.937904
45.26488,1201,227.297477
35.374424,1201,227.354197
44.455166,1201,227.50406
21.524218,1201,227.560624
37.97427,1201,227.941453
42.563965,1201,227.945448
35.030903,1201,228.115934
39.583935,1201,228.280952
32.087673,1201,229.837863
32.27427,1201,229.889832
38.673782,1201,230.048203
43.975384,1201,230.112005
41.499214,1201,230.511721
39.72653,1201,230.516011
25.066984,1201,230.688039
23.925926,1201,230.850936
26.610912,1201,231.223989
36.459915,1201,231.274984
9.503735,1201,231.424663
25.053972,1201,231.485211
27.818789,1201,231.863252
33.873283,1201,231.868451
41.971233,1201,232.0351
38.530186,1201,233.298648
26.430897,1201,233.666589
34.49913,1201,233.723187
31.600716,1201,233.873032
32.74868,1201,233.932024
31.915709,1201,234.312913
39.349197,1201,234.31853
32.951195,1201,234.485348
41.743,1201,234.650364
40.066544,1201,235.012388
34.962856,1201,235.068268
3.75283,465,235.17545
42.506767,1201,235.218405
25.636328,1201,235.277399
40.7462,1201,236.746609
36.826168,1201,236.751006
23.660131,1201,236.931502
37.917267,1201,237.45761
34.686592,1201,237.50968
39.557716,1201,237.612303
41.386913,1201,237.655668
39.645615,1201,237.717559
40.17139,1201,238.117467
38.75381,1201,238.121558
35.365356,1201,238.293454
29.052908,1201,238.818422
36.91085,1201,239.958906
36.435696,1201,240.069525
38.30549,1201,240.114887
37.11488,1201,240.174193
40.895363,1201,240.567399
39.41161,1201,240.57337
39.169548,1201,240.742398
28.393549,1201,241.268655
41.48987,1201,241.321749
28.029972,1201,241.427231
40.512035,1201,241.471765
40.87346,1201,241.53292
40.232502,1201,241.915295
38.18043,1201,241.919774
3.129204,519,242.05414
41.607727,1201,242.089675
39.86248,1201,243.700867
35.421883,1201,243.753778
40.47034,1201,243.861037
38.004807,1201,243.963909
37.94754,1201,244.349017
39.29232,1201,244.353385
16.145603,1201,244.484735
22.996098,1201,244.52
39.996655,1201,245.050651
34.44082,1201,245.108868
38.559597,1201,245.216524
39.367035,1201,245.319995
38.92874,1201,246.810237
40.326366,1201,246.814828
35.82042,1201,246.950221
32.165306,1201,247.004342
37.085617,1201,247.544491
38.62153,1201,247.599946
37.084534,1201,247.708761
27.940376,1201,247.81124
39.57048,1201,248.197634
37.353596,1201,248.202588
38.417946,1201,248.336572
36.30108,1201,248.371146
34.11901,1201,248.890208
39.273006,1201,248.94421
34.959335,1201,249.050788
37.97418,1201,250.247681
0.5508869,416,250.448112
40.479725,1201,250.638775
38.02022,1201,250.643759
35.695507,1201,250.776894
27.981365,1201,250.80977
-0.020357221,280,250.954946
4.4116635,680,251.014909
39.922195,1201,251.38498
38.85927,1201,251.489867
0.5190836,452,251.515465
34.53065,1201,251.788438
34.250465,1201,251.975543
36.711468,1201,252.113661
33.5958,1201,252.150834
32.26641,1201,252.289558
36.06988,1201,253.823099
36.62925,1201,253.941382
34.83077,1201,253.967063
36.894127,1201,254.245068
36.637238,1201,254.428846
34.010193,1201,254.572214
37.822315,1201,254.608777
39.910507,1201,254.754539
37.77447,1201,255.186398
8.105656,1201,255.290129
21.560406,1201,255.318244
15.524782,1201,255.59784
36.38973,1201,255.783791
38.167862,1201,257.008756
39.011566,1201,257.048181
38.88874,1201,257.198354
38.61669,1201,257.650644
36.00405,1201,257.758544
37.668716,1201,257.784712
37.560005,1201,258.058229
36.88277,1201,258.244544
17.79717,1201,258.383146
29.258768,1201,258.418179
38.20185,1201,258.5622
36.695675,1201,259.009431
32.843674,1201,259.116105
32.2725,1201,259.145106
31.743563,1201,260.526163
38.168926,1201,260.724327
34.79484,1201,260.865381
38.368492,1201,260.899931
35.0824,1201,261.047383
34.5177,1201,261.484176
37.296448,1201,261.593982
12.454551,1201,261.618362
1.3849653,303,261.824391
37.302303,1201,261.893162
33.727295,1201,262.076449
37.94787,1201,262.218346
37.42053,1201,262.255557
31.45944,1201,262.401332
36.691483,1201,264.053017
35.648556,1201,264.081682
33.66737,1201,264.304826
35.37585,1201,264.375998
36.406006,1201,264.559742
36.187267,1201,264.702377
35.118687,1201,264.74036
33.968483,1201,264.885796
-0.26340938,464,265.228215
36.34175,1201,265.430414
36.28522,1201,265.457262
33.30432,1201,265.665711
35.929726,1201,265.738823
33.528957,1201,265.920079
26.265255,1201,266.091723
9.904351,1201,267.330551
0.5273514,263,267.639541
36.16324,1201,267.683554
36.1041,1201,267.91342
36.659496,1201,267.941355
28.198002,1201,268.145705
29.795355,1201,268.216439
26.498236,1201,268.396504
36.735023,1201,268.573
7.9060793,707,268.730328
36.051964,1201,269.018656
13.625605,1201,269.065121
34.08265,1201,269.266045
35.87004,1201,269.498181
32.845,1201,269.570975
35.143993,1201,270.858124
34.73796,1201,271.045569
36.250107,1201,271.203056
35.60823,1201,271.484439
35.097996,1201,271.530999
36.680626,1201,271.738749
35.332245,1201,271.972274
36.205,1201,272.045556
32.38258,1201,272.228836
33.073654,1201,272.404816
33.475845,1201,272.56222
35.045067,1201,272.843107
35.77327,1201,272.887829
32.266827,1201,274.212431
35.535046,1201,274.458649
36.50762,1201,274.535233
33.75692,1201,274.724183
32.69042,1201,274.898559
34.595276,1201,275.065258
29.941374,1201,275.398164
31.83048,1201,275.442132
31.25697,1201,275.644706
33.959274,1201,275.886803
34.47341,1201,275.954084
35.051964,1201,276.135871
33.7639,1201,276.313275
34.523968,1201,276.467087
34.22331,1201,277.860428
33.639687,1201,277.910488
33.03556,1201,278.118975
31.024973,1201,278.353436
28.679804,1201,278.424785
25.374039,1201,278.606008
32.24012,1201,278.777738
34.44926,1201,278.936919
33.4,1201,279.228466
33.07065,1201,279.276525
25.487736,1201,279.489795
33.19571,1201,279.729735
32.105434,1201,279.804865
31.173048,1201,279.999012
33.930084,1201,281.281923
35.126152,1201,281.454236
35.195553,1201,281.745936
34.420624,1201,281.794383
34.587116,1201,281.995067
22.488312,1201,282.238529
32.33077,1201,282.310173
35.03717,1201,282.499449
35.391216,1201,282.673502
32.660854,1201,282.830868
29.10516,1201,283.127098
33.30351,1201,283.1748
34.451313,1201,283.379288
33.345222,1201,284.730946
24.607767,1201,284.803416
28.67925,1201,285.001972
32.83376,1201,285.180454
33.511593,1201,285.344809
31.403547,1201,285.633131
32.79592,1201,285.677958
33.787243,1201,285.880225
33.01711,1201,286.113946
33.29413,1201,286.18716
34.583508,1201,286.374618
32.362396,1201,286.557211
33.872463,1201,286.71332
30.18551,1201,288.096969
32.634407,1201,288.143855
34.023315,1201,288.357887
33.521572,1201,288.603391
28.633495,1201,288.67704
33.446922,1201,288.865215
34.111023,1201,289.043525
33.232594,1201,289.202995
29.805614,1201,289.492393
28.732569,1201,289.536109
33.857487,1201,289.743669
34.30908,1201,289.984097
31.36778,1201,290.055705
33.391983,1201,290.240203
32.734196,1201,291.533547
32.3932,1201,291.692937
30.624582,1201,291.990496
33.566288,1201,292.038884
32.776802,1201,292.234205
32.906857,1201,292.474122
33.13157,1201,292.54909
32.36119,1201,292.732238
33.886806,1201,292.909136
30.979837,1201,293.06754
32.664013,1201,293.357302
32.31589,1201,293.404669
33.006275,1201,293.608856
33.142628,1201,293.848112
32.867035,1201,295.062177
29.801992,1201,295.257102
32.604015,1201,295.438609
32.09325,1201,295.605518
32.969997,1201,295.899041
31.805584,1201,295.942703
32.55351,1201,296.146665
32.328106,1201,296.385265
33.294365,1201,296.457984
28.905157,1201,296.645873
28.209322,1201,296.826141
32.56457,1201,296.985433
32.447155,1201,297.3085
32.789616,1201,297.355432
32.258022,1201,298.709814
32.205452,1201,298.960206
31.5506,1201,299.034274
29.546276,1201,299.2244
31.955265,1201,299.405233
32.639706,1201,299.569025
32.40321,1201,299.858021
32.57921,1201,299.906074
33.18959,1201,300.116054
32.834984,1201,300.351543
30.93842,1201,300.424472
31.998728,1201,300.614373
32.523716,1201,300.79207
31.828106,1201,302.078828
32.664474,1201,302.385643
31.795914,1201,302.435923
31.99848,1201,302.648441
30.152044,1201,302.883038
31.709738,1201,302.955586
31.723314,1201,303.142618
31.232277,1201,303.320064
32.159466,1201,303.485583
33.04455,1201,303.771128
32.28591,1201,303.816526
26.264248,1201,304.022599
31.380259,1201,304.259693
31.59434,1201,304.33324
32.97149,1201,305.658121
32.63954,1201,305.844098
32.275265,1201,306.012355
23.043188,1201,306.299587
29.032469,1201,306.347973
31.719038,1201,306.549683
31.382381,1201,306.787133
31.345587,1201,306.859853
28.750042,1201,307.048018
32.311184,1201,307.224397
32.1382,1201,307.381258
29.43508,1201,307.667973
32.191994,1201,307.712931
31.503809,1201,307.917225
29.355223,1201,309.311723
31.263176,1201,309.390937
6.8344455,1201,309.579589
30.443525,1201,309.760591
31.924734,1201,309.924409
31.829395,1201,310.218492
29.619955,1201,310.264591
31.561455,1201,310.464555
31.440647,1201,310.705673
32.46742,1201,310.778994
31.603397,1201,310.966613
32.552475,1201,311.16359
29.875816,1201,311.323927
29.910376,1201,312.769532
30.567434,1201,312.817938
30.797968,1201,313.031247
29.227028,1201,313.273443
30.052588,1201,313.34748
23.032282,1201,313.539065
31.60369,1201,313.720255
31.797049,1201,313.879212
31.12649,1201,314.168171
31.048801,1201,314.215571
30.769205,1201,314.419909
30.695457,1201,314.662256
30.461742,1201,314.735226
28.744125,1201,314.920864
30.539146,1201,316.236571
31.625137,1201,316.406844
31.883663,1201,316.703571
31.151623,1201,316.749852
28.653791,1201,316.95275
29.151773,1201,317.205106
28.994774,1201,317.278815
30.997046,1201,317.47012
31.142801,1201,317.644619
31.723787,1201,317.809048
30.299622,1201,318.099321
30.734087,1201,318.144895
30.588993,1201,318.346503
31.656708,1201,319.71461
29.852562,1201,319.790041
30.363268,1201,319.990327
29.77187,1201,320.169203
30.359251,1201,320.331374
31.127954,1201,320.621721
30.391214,1201,320.669371
28.234102,1201,320.874089
27.784758,1201,321.114774
31.452637,1201,321.187386
29.247166,1201,321.373424
31.471136,1201,321.553158
30.75807,1201,321.719138
29.412636,1201,322.009921
30.521046,1201,323.182861
28.901457,1201,323.396865
26.596703,1201,323.649046
30.25899,1201,323.721701
31.730185,1201,323.909608
30.16931,1201,324.090969
30.464622,1201,324.251619
30.415874,1201,324.546546
30.835253,1201,324.593696
31.298452,1201,324.79963
30.987713,1201,325.040434
28.942974,1201,325.115131
30.550146,1201,325.301371
30.512508,1201,325.483035
30.169962,1201,326.792426
30.527168,1201,327.095482
30.360619,1201,327.144692
28.127436,1201,327.354282
29.953197,1201,327.608631
30.78474,1201,327.681523
29.898703,1201,327.89645
30.66921,1201,328.076541
29.18086,1201,328.235102
28.149046,1201,328.527891
30.744804,1201,328.575881
29.65897,1201,328.778867
27.684473,1201,329.01795
30.30563,1201,329.090622
31.062193,1201,330.432147
30.720966,1201,330.625395
29.938616,1201,330.781052
26.685566,1201,331.067529
29.096159,1201,331.113971
30.990324,1201,331.316977
30.858105,1201,331.555834
30.321756,1201,331.629734
31.024374,1201,331.82024
30.849102,1201,331.995417
30.21955,1201,332.156635
30.123285,1201,332.442327
30.639612,1201,332.487759
30.92904,1201,333.816887
30.154139,1201,334.068872
30.499798,1201,334.143599
30.092613,1201,334.334003
30.379473,1201,334.513101
29.613005,1201,334.679927
30.44142,1201,334.979623
30.496704,1201,335.025763
30.893482,1201,335.231129
30.391697,1201,335.470796
24.781563,1201,335.549553
27.50529,1201,335.765984
30.07596,1201,335.951674
30.456095,1201,336.115691
29.3918,1201,337.554847
30.12206,1201,337.605392
30.33818,1201,337.81083
30.355978,1201,338.047917
30.215616,1201,338.121234
29.54734,1201,338.311089
30.75497,1201,338.487346
28.823256,1201,338.643384
30.544098,1201,338.931847
30.132195,1201,338.978804
30.701786,1201,339.186857
30.44954,1201,339.421635
30.255882,1201,339.493873
30.397615,1201,340.813425
30.168684,1201,340.995698
30.402292,1201,341.16957
29.760172,1201,341.466411
31.054518,1201,341.513395
28.447834,1201,341.722205
29.952879,1201,341.955684
30.398766,1201,342.029597
30.326164,1201,342.227732
30.399403,1201,342.410448
30.378033,1201,342.577029
28.727625,1201,342.867906
30.418438,1201,342.917008
28.790167,1201,343.126794
30.149797,1201,344.602859
29.966295,1201,344.690906
29.169226,1201,344.899545
28.745157,1201,345.096051
27.78374,1201,345.258417
30.19142,1201,345.559082
29.995033,1201,345.608279
30.27608,1201,345.827396
29.770884,1201,346.09248
30.444895,1201,346.168849
29.490877,1201,346.368516
29.476057,1201,346.551367
29.912664,1201,346.715551
29.098692,1201,348.149086
29.958883,1201,348.196086
28.392672,1201,348.413457
30.125114,1201,348.653391
28.561548,1201,348.725108
28.900831,1201,348.914086
29.38223,1201,349.094815
29.650684,1201,349.257309
29.040953,1201,349.551248
28.573076,1201,349.599512
30.009172,1201,349.807114
30.018967,1201,350.046445
29.33913,1201,350.119587
29.024513,1201,350.303141
29.495594,1201,351.629013
29.579752,1201,351.793804
29.577726,1201,352.097968
25.449024,1201,352.145783
28.750847,1201,352.350099
28.546482,1201,352.591897
29.12711,1201,352.666357
29.035908,1201,352.848635
28.899048,1201,353.028557
29.310503,1201,353.192859
29.221136,1201,353.482011
29.93766,1201,353.528585
27.998146,1201,353.736926
29.25126,1201,353.974128
29.4465,1201,355.211419
28.627028,1201,355.403884
28.88555,1201,355.588257
29.667355,1201,355.74936
28.211292,1201,356.046444
28.560118,1201,356.092816
25.933746,1201,356.305364
28.882446,1201,356.546117
27.791233,1201,356.620218
29.594746,1201,356.813787
29.389126,1201,356.987345
27.455505,1201,357.151343
29.938292,1201,357.475779
29.798716,1201,357.521795
28.41983,1201,358.876663
28.88537,1201,359.123842
28.288599,1201,359.198632
28.468405,1201,359.386967
28.563696,1201,359.560399
27.591421,1201,359.740959
28.826302,1201,360.029953
28.393503,1201,360.078811
29.377502,1201,360.287869
28.703146,1201,360.528943
29.437216,1201,360.601793
29.45972,1201,360.785322
29.25223,1201,360.962539
25.901278,1201,362.25127
29.188808,1201,362.560189
28.62337,1201,362.605508
28.827993,1201,362.813466
28.462826,1201,363.057291
28.43126,1201,363.130649
26.266678,1201,363.324152
27.827257,1201,363.504284
26.291414,1201,363.671089
29.567286,1201,363.960264
28.504635,1201,364.006663
27.230152,1201,364.212623
28.75388,1201,364.454821
28.811832,1201,364.525917
29.243582,1201,365.855509
28.033773,1201,366.044976
29.50442,1201,366.206176
29.139894,1201,366.492995
24.74336,1201,366.540591
28.915737,1201,366.743959
26.39102,1201,366.976243
28.323097,1201,367.051908
29.592167,1201,367.237243
29.17922,1201,367.413373
28.236328,1201,367.576662
